thomas_num,thomas_name,id,icpsr,congress,st_name,cd,dem,female,votepct,deleg_size,speaker,ss_bills,ss_aic,ss_abc,ss_pass,ss_law,s_bills,s_aic,s_abc,s_pass,s_law,c_bills,c_aic,c_abc,c_pass,c_law,afam,latino,votepct_sq,power,chair,seniority,sensq,state_leg,state_leg_prof,majority,maj_leader,min_leader,minwomen,majwomen,meddist,south,all_bills,all_aic,all_abc,all_pass,all_law,les,leslag,demwomen,repwomen,les_am,leslag_am,les_am_half,leslag_am_half
895,"Ambro, Jerome",953203,14200,95,NY,3,1,0,53,39,0,0,0,0,0,0,6,0,0,0,0,3,1,1,1,1,0,0,2809,0,0,2,4,0,0,1,0,0,0,0,0.015500003,0,9,1,1,1,1,0.121264465,0.123152494,0,0,NA,NA,NA,NA
1338,"Ambro, Jerome",963203,14200,96,NY,3,1,0,51,39,0,2,2,2,2,1,8,1,1,0,0,0,0,0,0,0,0,0,2601,0,0,3,9,0,0,1,0,0,0,0,0.046000004,0,10,3,3,2,1,1.673059821,0.121264465,0,0,NA,NA,NA,NA
896,"Ammerman, Joseph",953823,14401,95,PA,23,1,0,57,25,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3249,0,0,1,1,1,0.344999999,1,0,0,0,0,0.136500001,0,7,0,0,0,0,0.044132926,NA,0,0,NA,NA,NA,NA
8,"Anderson, Glenn",930535,12001,93,CA,35,1,0,75,43,0,1,0,0,0,0,84,0,0,0,0,2,0,0,0,0,0,0,5625,0,0,3,9,1,0.526000023,1,0,0,0,0,0.246000007,0,87,0,0,0,0,0.446550518,NA,0,0,NA,NA,NA,NA
454,"Anderson, Glenn",940532,12001,94,CA,32,1,0,88,43,0,2,2,2,2,0,73,3,3,3,2,3,0,0,0,0,0,0,7744,0,0,4,16,1,0.526000023,1,0,0,0,0,0.101000011,0,78,5,5,5,2,2.59817338,0.446550518,0,0,NA,NA,NA,NA
897,"Anderson, Glenn",950532,12001,95,CA,32,1,0,72,43,0,8,4,4,4,2,94,7,7,6,2,3,1,1,1,1,0,0,5184,0,0,5,25,1,0.526000023,1,0,0,0,0,0.105500005,0,105,12,12,11,5,5.25313282,2.59817338,0,0,NA,NA,NA,NA
1340,"Anderson, Glenn",960532,12001,96,CA,32,1,0,71,43,0,3,3,3,2,1,24,1,1,0,0,2,0,0,0,0,0,0,5041,0,0,6,36,1,0.526000023,1,0,0,0,0,0.127000004,0,29,4,4,2,1,2.196170807,5.25313282,0,0,NA,NA,NA,NA
1778,"Anderson, Glenn",970532,12001,97,CA,32,1,0,66,43,0,4,4,4,4,4,22,3,0,0,0,3,0,1,1,1,0,0,4356,0,0,7,49,1,0.526000023,1,0,0,0,0,0.195999995,0,29,7,5,5,5,5.049945831,2.196170807,0,0,3.419424057,NA,4.234684944,NA
2225,"Anderson, Glenn",980532,12001,98,CA,32,1,0,58,45,0,3,3,3,3,1,10,3,0,0,0,1,1,1,1,1,0,0,3364,0,0,8,64,1,0.526000023,1,0,0,0,0,0.121999994,0,14,7,4,4,2,2.256049395,5.049945831,0,0,1.900261402,3.419424057,2.078155518,4.234684944
2669,"Anderson, Glenn",990532,12001,99,CA,32,1,0,61,45,0,1,1,1,1,0,15,3,1,1,0,0,0,0,0,0,0,0,3721,0,0,9,81,1,0.526000023,1,0,0,0,0,0.135999992,0,16,4,2,2,0,1.198615909,2.256049395,0,0,0.651952684,1.900261402,0.925284266,2.078155518
3111,"Anderson, Glenn",1000532,12001,100,CA,32,1,0,69,45,0,5,4,5,5,2,9,4,2,2,2,1,0,0,0,0,0,0,4761,0,1,10,100,1,0.526000023,1,0,0,0,0,0.104000002,0,15,8,7,7,4,4.356234074,1.198615909,0,0,NA,0.651952684,NA,0.925284266
3557,"Anderson, Glenn",1010532,12001,101,CA,32,1,0,67,45,0,3,3,3,2,0,15,9,5,2,1,0,0,0,0,0,0,0,4489,0,1,11,121,1,0.526000023,1,0,0,0,0,0.089500003,0,18,12,8,4,1,2.993599415,4.356234074,0,0,2.909245253,NA,2.951422215,NA
4008,"Anderson, Glenn",1020532,12001,102,CA,32,1,0,62,45,0,0,0,0,0,0,7,1,1,0,0,0,0,0,0,0,0,0,3844,0,0,12,144,1,0.526000023,1,0,0,0,0,0.060999997,0,7,1,1,0,0,0.230909824,2.993599415,0,0,0.230909824,2.909245253,0.230909824,2.951422215
7,"Anderson, John",931316,10501,93,IL,16,0,0,72,24,0,1,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,5184,1,0,7,49,0,0,0,0,1,0,0,0.149000004,0,55,0,0,0,0,0.289430887,NA,0,0,NA,NA,NA,NA
455,"Anderson, John",941316,10501,94,IL,16,0,0,55,24,0,1,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,3025,1,0,8,64,0,0,0,0,1,0,0,0.243000001,0,28,0,0,0,0,0.166238457,0.289430887,0,0,NA,NA,NA,NA
898,"Anderson, John",951316,10501,95,IL,16,0,0,68,24,0,0,0,0,0,0,27,0,0,0,0,2,0,0,0,0,0,0,4624,1,0,9,81,0,0,0,0,1,0,0,0.188500002,0,29,0,0,0,0,0.172748879,0.166238457,0,0,NA,NA,NA,NA
1339,"Anderson, John",961316,10501,96,IL,16,0,0,65,24,0,0,0,0,0,0,11,0,0,0,0,2,1,1,1,1,0,0,4225,1,0,10,100,0,0,0,0,0,0,0,0.115999997,0,13,1,1,1,1,0.209471971,0.172748879,0,0,NA,NA,NA,NA
9,"Andrews, Ike",933304,14001,93,NC,4,1,0,50,11,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,2500,0,0,1,1,1,0.189999998,1,0,0,0,0,0.050999999,1,17,0,0,0,0,0.087862954,NA,0,0,NA,NA,NA,NA
457,"Andrews, Ike",943304,14001,94,NC,4,1,0,65,11,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,4225,0,0,2,4,1,0.189999998,1,0,0,0,0,0.064999998,1,8,0,0,0,0,0.045858886,0.087862954,0,0,NA,NA,NA,NA
899,"Andrews, Ike",953304,14001,95,NC,4,1,0,61,11,0,3,3,3,2,2,5,0,0,0,0,0,0,0,0,0,0,0,3721,0,0,3,9,1,0.189999998,1,0,0,0,0,0.031500004,1,8,3,3,2,2,1.971438527,0.045858886,0,0,NA,NA,NA,NA
1341,"Andrews, Ike",963304,14001,96,NC,4,1,0,100,11,0,1,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,10000,0,0,4,16,1,0.189999998,1,0,0,0,0,0.018000005,1,3,1,1,1,0,0.557278872,1.971438527,0,0,NA,NA,NA,NA
1779,"Andrews, Ike",973304,14001,97,NC,4,1,0,53,11,0,1,1,1,1,0,3,2,1,0,0,0,0,0,0,0,0,0,2809,0,0,5,25,1,0.189999998,1,0,0,0,0,0.116000004,1,4,3,2,1,0,0.855560064,0.557278872,0,0,0.468782634,NA,0.662171364,NA
2227,"Andrews, Ike",983304,14001,98,NC,4,1,0,51,11,0,4,3,4,3,0,8,3,2,1,0,0,0,0,0,0,0,0,2601,0,0,6,36,1,0.189999998,1,0,0,0,0,0.070999995,1,12,6,6,4,0,2.153893232,0.855560064,0,0,2.153893232,0.468782634,2.153893232,0.662171364
10,"Andrews, Mark",933401,10569,93,ND,1,0,0,73,1,0,0,0,0,0,0,20,0,0,0,0,3,0,0,0,0,0,0,5329,1,0,6,36,0,0,0,0,0,0,0,0.152999997,0,23,0,0,0,0,0.106469221,NA,0,0,NA,NA,NA,NA
456,"Andrews, Mark",943401,10569,94,ND,1,0,0,56,1,0,0,0,0,0,0,31,0,0,0,0,1,1,1,1,0,0,0,3136,1,0,7,49,0,0,0,0,0,0,0,0.286000013,0,32,1,1,1,0,0.230920881,0.106469221,0,0,NA,NA,NA,NA
900,"Andrews, Mark",953401,10569,95,ND,1,0,0,63,1,0,0,0,0,0,0,21,0,0,0,0,2,0,0,0,0,0,0,3969,1,0,8,64,0,0,0,0,0,0,0,0.270500004,0,23,0,0,0,0,0.134920657,0.230920881,0,0,NA,NA,NA,NA
1342,"Andrews, Mark",963401,10569,96,ND,1,0,0,68,1,0,0,0,0,0,0,9,1,1,1,1,2,0,0,0,0,0,0,4624,1,0,9,81,0,0,0,0,0,0,0,0.237000003,0,11,1,1,1,1,0.534794569,0.134920657,0,0,NA,NA,NA,NA
2226,"Andrews, Michael",984325,15001,98,TX,25,1,0,60,27,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3600,0,0,1,1,0,0,1,0,0,0,0,0.018999999,1,5,0,0,0,0,0.06821534,NA,0,0,0.280391306,NA,0.174303323,NA
2670,"Andrews, Michael",994325,15001,99,TX,25,1,0,64,27,0,0,0,0,0,0,6,0,0,0,0,2,0,0,0,0,0,0,4096,1,0,2,4,0,0,1,0,0,0,0,0.015000001,1,8,0,0,0,0,0.098362699,0.06821534,0,0,0.141738474,0.280391306,0.120050587,0.174303323
3112,"Andrews, Michael",1004325,15001,100,TX,25,1,0,100,27,0,1,1,1,1,0,10,0,0,0,0,0,0,0,0,0,0,0,10000,1,0,3,9,0,0,1,0,0,0,0,0.003999995,1,11,1,1,1,0,0.668877721,0.098362699,0,0,NA,0.141738474,NA,0.120050587
3558,"Andrews, Michael",1014325,15001,101,TX,25,1,0,71,27,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,5041,1,0,4,16,0,0,1,0,0,0,0,0.009500002,1,12,0,0,0,0,0.172102079,0.668877721,0,0,0.571095943,NA,0.371599019,NA
4009,"Andrews, Michael",1024325,15001,102,TX,25,1,0,100,27,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,10000,1,0,5,25,0,0,1,0,0,0,0,0.000999995,1,19,0,0,0,0,0.257490128,0.172102079,0,0,0.257490128,0.571095943,0.257490128,0.371599019
4452,"Andrews, Michael",1034325,15001,103,TX,25,1,0,56,30,0,1,0,0,0,0,26,1,0,0,0,0,0,0,0,0,0,0,3136,1,0,6,36,0,0,1,0,0,0,0,0.005000003,1,27,1,0,0,0,0.501274765,0.257490128,0,0,0.501274765,0.257490128,0.501274765,0.257490128
4011,"Andrews, Robert",1023001,29132,102,NJ,1,1,0,54,14,0,0,0,0,0,0,10,1,0,0,0,1,1,1,1,0,0,0,2916,0,0,1,1,0,0,1,0,0,0,0,0.002999998,0,11,2,1,1,0,0.243123621,NA,0,0,0.381628603,NA,0.312376112,NA
4453,"Andrews, Robert",1033001,29132,103,NJ,1,1,0,67,13,0,1,0,0,0,0,19,1,0,0,0,0,0,0,0,0,0,0,4489,0,0,2,4,0,0,1,0,0,0,0,0.024999999,0,20,1,0,0,0,0.391842097,0.243123621,0,0,0.391842097,0.381628603,0.391842097,0.312376112
4897,"Andrews, Robert",1043001,29132,104,NJ,1,1,0,72,13,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,5184,0,0,3,9,0,0,0,0,0,0,0,0.400999993,0,20,0,0,0,0,0.382614672,0.391842097,0,0,0.382614672,0.391842097,0.382614672,0.391842097
5343,"Andrews, Robert",1053001,29132,105,NJ,1,1,0,76,13,0,0,0,0,0,0,46,1,1,0,0,0,0,0,0,0,0,0,5776,0,0,4,16,0,0,0,0,0,0,0,0.444499999,0,46,1,1,0,0,1.039209604,0.382614672,0,0,1.709071636,0.382614672,1.37414062,0.382614672
5792,"Andrews, Robert",1063001,29132,106,NJ,1,1,0,73,13,0,0,0,0,0,0,93,2,2,1,0,0,0,0,0,0,0,0,5329,0,0,5,25,0,0,0,0,0,0,0,0.446999997,0,93,2,2,1,0,1.897140026,1.039209604,0,0,3.031089783,1.709071636,2.464114904,1.37414062
6236,"Andrews, Robert",1073001,29132,107,NJ,1,1,0,76,13,0,0,0,0,0,0,101,0,0,0,0,0,0,0,0,0,0,0,5776,0,0,6,36,0,0,0,0,0,0,0,0.52700001,0,101,0,0,0,0,1.576306701,1.897140026,0,0,1.876737237,3.031089783,1.726521969,2.464114904
6684,"Andrews, Robert",1083001,29132,108,NJ,1,1,0,93,13,0,0,0,0,0,0,104,0,0,0,0,1,0,0,0,0,0,0,8649,0,0,7,49,0,0,0,0,0,0,0,0.614000022,0,105,0,0,0,0,1.729977965,1.576306701,0,0,1.729977965,1.876737237,1.729977965,1.726521969
7127,"Andrews, Robert",1093001,29132,109,NJ,1,1,0,75,13,0,0,0,0,0,0,119,0,0,0,0,1,0,0,0,0,0,0,5625,0,0,8,64,0,0,0,0,0,0,0,0.696999967,0,120,0,0,0,0,1.667080402,1.729977965,0,0,2.090368271,1.729977965,1.878724337,1.729977965
7572,"Andrews, Robert",1103001,29132,110,NJ,1,1,0,100,13,0,0,0,0,0,0,33,2,1,0,0,0,0,0,0,0,0,0,10000,0,0,9,81,0,0,1,0,0,0,0,0.252000004,0,33,2,1,0,0,0.669421434,1.667080402,0,0,0.821871996,2.090368271,0.745646715,1.878724337
4010,"Andrews, Thomas",1021901,29121,102,ME,1,1,0,60,2,0,1,1,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,3600,0,0,1,1,1,0.160999998,1,0,0,0,0,0.268000007,0,5,1,1,1,0,0.554303646,NA,0,0,0.554303646,NA,0.554303646,NA
4454,"Andrews, Thomas",1031901,29121,103,ME,1,1,0,65,2,0,1,1,1,1,1,5,0,0,0,0,1,1,1,1,0,0,0,4225,0,0,2,4,1,0.160999998,1,0,0,0,0,0.261000007,0,7,2,2,2,1,1.164237499,0.554303646,0,0,1.196308494,0.554303646,1.180273056,0.554303646
11,"Annunzio, Frank",931311,10703,93,IL,11,1,0,53,24,0,0,0,0,0,0,46,1,1,1,0,7,1,1,1,1,0,0,2809,0,0,5,25,0,0,1,0,0,0,0,0.356000006,0,53,2,2,2,1,0.627664626,NA,0,0,NA,NA,NA,NA
458,"Annunzio, Frank",941311,10703,94,IL,11,1,0,72,24,0,5,4,5,5,3,51,1,2,2,2,5,0,1,1,0,0,0,5184,0,0,6,36,0,0,1,0,0,0,0,0.210000008,0,61,5,8,8,5,4.581917763,0.627664626,0,0,NA,NA,NA,NA
901,"Annunzio, Frank",951311,10703,95,IL,11,1,0,67,24,0,4,2,2,2,1,44,1,1,0,0,4,1,1,1,1,0,0,4489,0,0,7,49,0,0,1,0,0,0,0,0.212500006,0,52,4,4,3,2,1.846602082,4.581917763,0,0,NA,NA,NA,NA
1343,"Annunzio, Frank",961311,10703,96,IL,11,1,0,74,24,0,2,1,2,2,2,28,0,1,1,0,5,0,2,2,2,0,0,5476,0,0,8,64,0,0,1,0,0,0,0,0.23300001,0,35,1,5,5,4,2.235228539,1.846602082,0,0,NA,NA,NA,NA
1780,"Annunzio, Frank",971311,10703,97,IL,11,1,0,70,24,0,2,1,2,2,1,21,5,1,1,1,2,1,1,1,1,0,0,4900,0,0,9,81,0,0,1,0,0,0,0,0.300000012,0,25,7,4,4,3,2.768070936,2.235228539,0,0,2.655333281,NA,2.711702108,NA
2228,"Annunzio, Frank",981311,10703,98,IL,11,1,0,73,22,0,4,3,4,4,0,16,6,3,3,2,0,0,0,0,0,0,0,5329,0,1,10,100,0,0,1,0,0,0,0,0.225000009,0,20,9,7,7,2,3.32983923,2.768070936,0,0,3.353155136,2.655333281,3.341497183,2.711702108
2671,"Annunzio, Frank",991311,10703,99,IL,11,1,0,63,22,0,1,1,1,1,1,8,4,4,4,1,3,2,3,3,1,0,0,3969,0,1,11,121,0,0,1,0,0,0,0,0.237000003,0,12,7,8,8,3,2.825242996,3.32983923,0,0,3.072633028,3.353155136,2.948937893,3.341497183
3113,"Annunzio, Frank",1001311,10703,100,IL,11,1,0,71,22,0,1,1,1,1,1,7,3,1,1,1,1,0,0,0,0,0,0,5041,0,1,12,144,0,0,1,0,0,0,0,0.204000011,0,9,4,2,2,2,1.556637168,2.825242996,0,0,NA,3.072633028,NA,2.948937893
3559,"Annunzio, Frank",1011311,10703,101,IL,11,1,0,65,22,0,3,1,2,2,0,6,1,1,1,0,3,1,0,0,0,0,0,4225,0,1,13,169,0,0,1,0,0,0,0,0.1875,0,12,3,3,3,0,1.336948633,1.556637168,0,0,0.883588195,NA,1.110268354,NA
4012,"Annunzio, Frank",1021311,10703,102,IL,11,1,0,54,22,0,3,2,3,3,0,7,1,0,0,0,1,0,0,0,0,0,0,2916,0,0,14,196,0,0,1,0,0,0,0,0.157999992,0,11,3,3,3,0,1.540267825,1.336948633,0,0,1.540267825,0.883588195,1.540267825,1.110268354
1344,"Anthony, Beryl",960404,14601,96,AR,4,1,0,100,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10000,0,0,1,1,0,0,1,0,0,0,0,0.055000007,1,1,0,0,0,0,0.010768179,NA,0,0,NA,NA,NA,NA
1781,"Anthony, Beryl",970404,14601,97,AR,4,1,0,100,4,0,0,0,0,0,0,5,2,1,1,1,1,0,0,0,0,0,0,10000,1,0,2,4,0,0,1,0,0,0,0,0.148999989,1,6,2,1,1,1,0.66983825,0.010768179,0,0,0.66983825,NA,0.66983825,NA
2229,"Anthony, Beryl",980404,14601,98,AR,4,1,0,66,4,0,1,1,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,4356,1,0,3,9,0,0,1,0,0,0,0,0.099999994,1,7,1,0,0,0,0.189437971,0.66983825,0,0,0.189437971,0.66983825,0.189437971,0.66983825
2672,"Anthony, Beryl",990404,14601,99,AR,4,1,0,98,4,0,0,0,0,0,0,13,6,1,1,0,1,0,0,0,0,0,0,9604,1,0,4,16,0,0,1,0,0,0,0,0.137999997,1,14,6,1,1,0,0.759141803,0.189437971,0,0,0.772839427,0.189437971,0.765990615,0.189437971
3114,"Anthony, Beryl",1000404,14601,100,AR,4,1,0,78,4,0,0,0,0,0,0,10,1,0,0,0,2,1,1,1,0,0,0,6084,1,0,5,25,0,0,1,0,0,0,0,0.130999997,1,12,2,1,1,0,0.264006853,0.759141803,0,0,NA,0.772839427,NA,0.765990615
3560,"Anthony, Beryl",1010404,14601,101,AR,4,1,0,69,4,0,0,0,0,0,0,11,0,0,0,0,1,0,0,0,0,0,0,4761,1,0,6,36,0,0,1,0,0,0,0,0.141499996,1,12,0,0,0,0,0.160628617,0.264006853,0,0,0.160628617,NA,0.160628617,NA
4013,"Anthony, Beryl",1020404,14601,102,AR,4,1,0,72,4,0,0,0,0,0,0,15,2,1,0,0,0,0,0,0,0,0,0,5184,1,0,7,49,0,0,1,0,0,0,0,0.136999995,1,15,2,1,0,0,0.396919698,0.160628617,0,0,0.396919698,0.160628617,0.396919698,0.160628617
902,"Applegate, Douglas",953518,14402,95,OH,18,1,0,63,23,0,0,0,0,0,0,14,1,1,1,1,0,0,0,0,0,0,0,3969,0,0,1,1,1,0.354999989,1,0,0,0,0,0.101499997,0,14,1,1,1,1,0.486532956,NA,0,0,NA,NA,NA,NA
1345,"Applegate, Douglas",963518,14402,96,OH,18,1,0,60,23,0,0,0,0,0,0,7,0,0,0,0,1,0,0,0,0,0,0,3600,0,0,2,4,1,0.354999989,1,0,0,0,0,0.063000001,0,8,0,0,0,0,0.077530891,0.486532956,0,0,NA,NA,NA,NA
1782,"Applegate, Douglas",973518,14402,97,OH,18,1,0,76,23,0,1,1,1,1,1,11,0,0,0,0,0,0,0,0,0,0,0,5776,0,0,3,9,1,0.354999989,1,0,0,0,0,0.022999998,0,12,1,1,1,1,1.262274742,0.077530891,0,0,1.324461937,NA,1.29336834,NA
2230,"Applegate, Douglas",983518,14402,98,OH,18,1,0,100,21,0,2,2,2,1,0,40,10,0,0,0,0,0,0,0,0,0,0,10000,0,0,4,16,1,0.354999989,1,0,0,0,0,0.033999998,0,42,12,2,1,0,1.765044093,1.262274742,0,0,1.765044093,1.324461937,1.765044093,1.29336834
2673,"Applegate, Douglas",993518,14402,99,OH,18,1,0,76,21,0,2,2,2,2,1,10,4,1,0,0,0,0,0,0,0,0,0,5776,0,0,5,25,1,0.354999989,1,0,0,0,0,0.002999998,0,12,6,3,2,1,2.171952724,1.765044093,0,0,2.171952724,1.765044093,2.171952724,1.765044093
3115,"Applegate, Douglas",1003518,14402,100,OH,18,1,0,100,21,0,2,2,2,2,1,12,7,0,0,0,0,0,0,0,0,0,0,10000,0,0,6,36,1,0.354999989,1,0,0,0,0,0.017999997,0,14,9,2,2,1,1.982417226,2.171952724,0,0,NA,2.171952724,NA,2.171952724
3561,"Applegate, Douglas",1013518,14402,101,OH,18,1,0,78,21,0,4,4,3,3,0,15,4,2,1,1,0,0,0,0,0,0,0,6084,0,0,7,49,1,0.354999989,1,0,0,0,0,0.015500003,0,19,8,5,4,1,2.689354658,1.982417226,0,0,2.854451895,NA,2.771903276,NA
4014,"Applegate, Douglas",1023518,14402,102,OH,18,1,0,74,21,0,4,3,4,4,3,8,2,0,0,0,0,0,0,0,0,0,0,5476,0,0,8,64,1,0.354999989,1,0,0,0,0,0.027000003,0,12,5,4,4,3,3.366316557,2.689354658,0,0,3.366316557,2.854451895,3.366316557,2.771903276
4455,"Applegate, Douglas",1033518,14402,103,OH,18,1,0,68,19,0,1,1,1,1,0,6,1,1,1,0,0,0,0,0,0,0,0,4624,0,0,9,81,1,0.354999989,1,0,0,0,0,0.024999999,0,7,2,2,2,0,0.910515964,3.366316557,0,0,0.910515964,3.366316557,0.910515964,3.366316557
12,"Archer, Bill",934307,13002,93,TX,7,0,0,82,24,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,6724,1,0,2,4,1,0.191,0,0,0,0,0,0.510999978,1,35,0,0,0,0,0.180894315,NA,0,0,NA,NA,NA,NA
459,"Archer, Bill",944307,13002,94,TX,7,0,0,79,24,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,6241,1,0,3,9,1,0.191,0,0,0,0,0,0.652999997,1,53,0,0,0,0,0.303815126,0.180894315,0,0,NA,NA,NA,NA
903,"Archer, Bill",954307,13002,95,TX,7,0,0,100,24,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,10000,1,0,4,16,1,0.191,0,0,0,0,0,0.644500017,1,20,0,0,0,0,0.126094073,0.303815126,0,0,NA,NA,NA,NA
1346,"Archer, Bill",964307,13002,96,TX,7,0,0,85,24,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,7225,1,0,5,25,1,0.191,0,0,0,0,0,0.620000005,1,13,0,0,0,0,0.139986321,0.126094073,0,0,NA,NA,NA,NA
1783,"Archer, Bill",974307,13002,97,TX,7,0,0,82,24,0,0,0,0,0,0,15,1,0,0,0,0,0,0,0,0,0,0,6724,1,0,6,36,1,0.191,0,0,0,0,0,0.547999978,1,15,1,0,0,0,0.238596395,0.139986321,0,0,0.238596395,NA,0.238596395,NA
2231,"Archer, Bill",984307,13002,98,TX,7,0,0,85,27,0,0,0,0,0,0,18,4,1,1,1,0,0,0,0,0,0,0,7225,1,0,7,49,1,0.191,0,0,0,0,0,0.618000031,1,18,4,1,1,1,0.82787627,0.238596395,0,0,0.82787627,0.238596395,0.82787627,0.238596395
2674,"Archer, Bill",994307,13002,99,TX,7,0,0,87,27,0,0,0,0,0,0,12,2,0,0,0,0,0,0,0,0,0,0,7569,1,0,8,64,1,0.191,0,0,0,0,0,0.601000011,1,12,2,0,0,0,0.296963334,0.82787627,0,0,0.296963334,0.82787627,0.296963334,0.82787627
3116,"Archer, Bill",1004307,13002,100,TX,7,0,0,87,27,0,0,0,0,0,0,19,1,0,0,0,0,0,0,0,0,0,0,7569,1,0,9,81,1,0.191,0,0,0,0,0,0.629999995,1,19,1,0,0,0,0.349035919,0.296963334,0,0,NA,0.296963334,NA,0.296963334
3562,"Archer, Bill",1014307,13002,101,TX,7,0,0,79,27,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,6241,1,0,10,100,1,0.191,0,0,0,0,0,0.640500009,1,22,0,0,0,0,0.315520495,0.349035919,0,0,0.315520495,NA,0.315520495,NA
4015,"Archer, Bill",1024307,13002,102,TX,7,0,0,100,27,0,1,1,1,1,0,23,0,0,0,0,0,0,0,0,0,0,0,10000,1,0,11,121,1,0.191,0,0,0,0,0,0.666000009,1,24,1,1,1,0,0.811793804,0.315520495,0,0,0.811793804,0.315520495,0.811793804,0.315520495
4456,"Archer, Bill",1034307,13002,103,TX,7,0,0,100,30,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,10000,1,0,12,144,1,0.191,0,0,0,0,0,0.67900002,1,14,0,0,0,0,0.218865275,0.811793804,0,0,0.218865275,0.811793804,0.218865275,0.811793804
4898,"Archer, Bill",1044307,13002,104,TX,7,0,0,100,30,0,17,13,15,11,6,14,2,1,0,0,0,0,0,0,0,0,0,10000,1,1,13,169,1,0.191,1,0,0,0,0,0.343000025,1,31,15,16,11,6,12.19011593,0.218865275,0,0,9.025594711,0.218865275,10.60785484,0.218865275
5344,"Archer, Bill",1054307,13002,105,TX,7,0,0,81,30,0,11,11,11,9,3,13,1,2,1,0,0,0,0,0,0,0,0,6561,1,1,14,196,1,0.191,1,0,0,0,0,0.340499997,1,24,12,13,10,3,10.1165657,12.19011593,0,0,6.836118221,9.025594711,8.476342201,10.60785484
5793,"Archer, Bill",1064307,13002,106,TX,7,0,0,93,30,0,7,6,7,5,2,11,1,2,2,2,0,0,0,0,0,0,0,8649,1,1,15,225,1,0.191,1,0,0,0,0,0.379999995,1,18,7,9,7,4,5.744656086,10.1165657,0,0,3.984293222,6.836118221,4.864474773,8.476342201
7573,"Arcuri, Michael",1103224,20736,110,NY,24,1,0,54,29,0,0,0,0,0,0,5,0,0,0,0,1,1,1,1,1,0,0,2916,1,0,1,1,0,0,1,0,0,0,0,0.15699999,0,6,1,1,1,1,0.187611565,NA,0,0,0.379207075,NA,0.283409327,NA
13,"Arends, Leslie",931315,226,93,IL,15,0,0,57,24,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3249,0,0,20,400,NA,NA,0,0,1,0,0,0.342999995,0,3,0,0,0,0,0.015505226,NA,0,0,NA,NA,NA,NA
2675,"Armey, Richard",994326,15125,99,TX,26,0,0,51,27,0,0,0,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,2601,0,0,1,1,0,0,0,0,0,0,0,0.821999967,1,10,1,0,0,0,0.209958345,NA,0,0,0.756493151,NA,0.483225763,NA
3117,"Armey, Richard",1004326,15125,100,TX,26,0,0,68,27,0,1,1,1,1,1,12,1,0,0,0,1,0,1,1,0,0,0,4624,0,0,2,4,0,0,0,0,0,0,0,0.828000009,1,14,2,2,2,1,1.182022572,0.209958345,0,0,NA,0.756493151,NA,0.483225763
3563,"Armey, Richard",1014326,15125,101,TX,26,0,0,69,27,0,1,0,0,0,0,12,0,0,0,0,1,1,1,1,0,0,0,4761,0,0,3,9,0,0,0,0,0,0,0,0.815500021,1,14,1,1,1,0,0.254101694,1.182022572,0,0,0.45569858,NA,0.354900122,NA
4016,"Armey, Richard",1024326,15125,102,TX,26,0,0,70,27,0,0,0,0,0,0,12,0,0,0,0,1,1,1,1,0,0,0,4900,0,0,4,16,0,0,0,0,0,0,0,0.818000019,1,13,1,1,1,0,0.212634861,0.254101694,0,0,0.212634861,0.45569858,0.212634861,0.354900122
4457,"Armey, Richard",1034326,15125,103,TX,26,0,0,73,30,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,5329,0,0,5,25,0,0,0,0,1,0,0,0.807999969,1,9,0,0,0,0,0.140699103,0.212634861,0,0,0.299463451,0.212634861,0.22008127,0.212634861
4899,"Armey, Richard",1044326,15125,104,TX,26,0,0,76,30,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5776,0,0,6,36,0,0,1,1,0,0,0,0.450000018,1,1,0,0,0,0,0.019130735,0.140699103,0,0,0.019130735,0.299463451,0.019130735,0.22008127
